SE_ID,chr,start,end,eRNA_count,mean_BRCA,mean_LUAD,mean_SKCM,F_statistic,p_value,p_adj_BH
chr12:16502140-16503580,chr12,16502140,16503580,5,0.244450371256355,0.532111163912932,-0.780441699792405,312.163490600998,2.06363569257796e-77,2.57678510287772e-75
chr12:52567648-52574197,chr12,52567648,52574197,18,0.298892869205345,0.437736759141362,-0.741373959603935,311.861364857399,2.69849303577539e-76,3.16696912182229e-74
chr17:73522006-73528474,chr17,73522006,73528474,12,0.126368014411187,0.380131682989831,-0.508505538899609,311.766325276359,9.91468233877612e-74,1.04381192446027e-71
chr1:10821014-10856521,chr1,10821014,10856521,5,0.755724624838023,-0.143082969873827,-0.624637283929881,310.672756017408,3.88633501782337e-74,4.17334085888962e-72
chr1:207198509-207200739,chr1,207198509,207200739,5,-0.187013454523105,0.888240724612765,-0.69825880255755,310.219714275054,1.64699451987061e-70,1.52467678031297e-68
chr10:115242972-115260274,chr10,115242972,115260274,13,0.211210098604762,0.47063418678773,-0.685196826640187,309.838403805734,5.08515285477452e-78,6.74159431246866e-76
chr11:45946540-45947490,chr11,45946540,45947490,6,0.28569221603643,0.555093772883177,-0.845320785999551,309.776360211343,3.48104135648423e-78,4.67264532582573e-76
chr19:760139-761525,chr19,760139,761525,4,0.182191846240917,0.498344833632332,-0.683428613940566,307.714434888123,4.6850438138271e-72,4.70190121446564e-70
chr2:27938699-27994484,chr2,27938699,27994484,55,-0.163568602412694,0.605535929094838,-0.439370999659721,306.849760816718,3.21918769563895e-75,3.63886811259146e-73
chr12:52627504-52628839,chr12,52627504,52628839,5,0.0646399524467305,0.651010999299487,-0.716676982737434,306.400048623227,2.1554072961342e-68,1.74685594336129e-66
chr19:785180-786550,chr19,785180,786550,7,0.291979063468993,0.452704379644466,-0.749318031422491,305.544241208268,1.97547959671286e-73,2.06962806334644e-71
chr6:34512361-34523606,chr6,34512361,34523606,7,0.871344249220678,-0.237302309182191,-0.647872801137231,305.498592763119,4.6021761135923e-69,3.87611515261262e-67
chr1:9732877-9740670,chr1,9732877,9740670,19,-0.448144985030446,-0.181354604584712,0.636613002075959,305.391887029404,7.99816165993711e-79,1.13759283424152e-76
chr1:26350363-26355584,chr1,26350363,26355584,5,-0.493791577074969,-0.483848929821836,0.985478468437679,302.728292821688,1.31830599665119e-76,1.57295877167098e-74
chr11:72947497-72949920,chr11,72947497,72949920,13,0.628890118527824,0.214440922245122,-0.853313423606723,302.633583482975,5.75296531299556e-77,7.02025204700032e-75
chr11:66839584-66850207,chr11,66839584,66850207,23,0.671483840286871,0.0884987845260325,-0.770641098468251,302.553457816481,7.49021271835254e-79,1.07244865701372e-76
chr11:117969986-117973555,chr11,117969986,117973555,16,-0.345003689546807,0.919740448592382,-0.56926051000515,302.148890468574,8.72129314484693e-69,7.25996949115805e-67
chr12:6428939-6435494,chr12,6428939,6435494,25,0.210498895578375,0.436740206655624,-0.650580354544767,301.263044506393,9.3243440303784e-77,1.11876500972311e-74
chr4:152586171-152588276,chr4,152586171,152588276,10,0.584566202803995,0.326238767295653,-0.920083798715583,299.607387366367,1.42290355458793e-78,1.94647768419649e-76
chr12:13133596-13136178,chr12,13133596,13136178,11,0.40662674533534,0.371096065457707,-0.784177203576149,298.910077696709,1.18891272435451e-77,1.50201638711539e-75
chr12:52685418-52695549,chr12,52685418,52695549,20,0.162807405452884,0.528552552498342,-0.693944202482222,298.840907938041,9.51465649089544e-73,9.73077511690292e-71
chr22:39640856-39656765,chr22,39640856,39656765,23,0.757010792412505,-0.258226946360869,-0.510799890375645,298.539266561951,1.74989492024236e-77,2.19780662000265e-75
chr6:136693863-136698793,chr6,136693863,136698793,9,0.535151513026847,0.044884155657241,-0.588530137144831,298.25384170978,7.68765022507337e-73,7.93786845595676e-71
chr12:16726974-16742362,chr12,16726974,16742362,16,-0.28551217309837,0.793160461677935,-0.503116349324034,297.900726816426,1.75788979837778e-74,1.91645681217054e-72
chr17:48742706-48744815,chr17,48742706,48744815,9,-0.238027266674779,0.830645468498868,-0.58883999124195,297.668531656937,7.86651461724626e-72,7.82171918678694e-70
chr12:13062910-13064918,chr12,13062910,13064918,9,0.171003767615693,0.609966900613449,-0.783685013746853,297.538271153869,7.84460697017888e-74,8.34052593557088e-72
chr19:58315532-58318350,chr19,58315532,58318350,13,0.91972032928565,-0.290028712097654,-0.644290352573481,297.024912145847,2.1475618783918e-75,2.45336098203302e-73
chr14:36971679-36982217,chr14,36971679,36982217,18,-0.48867805180896,0.987748428363919,-0.491313582081802,296.700120452768,3.26392882988291e-71,3.12943747675872e-69
chr1:23745979-23750958,chr1,23745979,23750958,20,0.578412724141334,0.188026852359481,-0.775620730852264,296.595702492964,2.67243280080788e-76,3.15361754192037e-74
chr21:40191790-40193410,chr21,40191790,40193410,7,-0.299482518204569,0.895845868395555,-0.591609659425835,296.235531837899,3.47380838404069e-77,4.31254235052265e-75
chr17:9930516-9939651,chr17,9930516,9939651,4,-0.503435229655505,-0.534758364709135,1.046184629756,295.974577775931,6.03414561687933e-75,6.74975757363111e-73
chr5:68805746-68809675,chr5,68805746,68809675,12,-0.225228142167386,0.797911879503952,-0.569108687460893,295.427330354406,9.15757747743692e-71,8.58852801235427e-69
chr2:1621156-1623389,chr2,1621156,1623389,5,0.750767550913194,-0.0244572372313939,-0.73822725893439,293.913647130555,4.01242173094492e-70,3.66701197938315e-68
chr19:288630-290852,chr19,288630,290852,7,0.563173419403154,0.265200838642052,-0.837313518670653,293.82538775625,6.25442040795327e-77,7.58905011873516e-75
chr12:13070971-13080560,chr12,13070971,13080560,19,0.0591316514602595,0.487496234251068,-0.547566483353554,293.424667328744,4.61653633499976e-71,4.40663781630177e-69
chr10:75587979-75596672,chr10,75587979,75596672,26,0.260826053165521,0.261618224857343,-0.526584374104856,292.72567763649,3.18583380477282e-76,3.71859525136445e-74
chr17:48361668-48365001,chr17,48361668,48365001,10,-0.0903581114946367,0.731407970928506,-0.639615603695858,292.358178874419,3.29407586937941e-74,3.55511896716892e-72
chr11:66834418-66837660,chr11,66834418,66837660,9,0.451877747807285,0.174493400637417,-0.63354381110831,292.082216946583,1.10564793230269e-74,1.22402065165283e-72
chr11:34668541-34670466,chr11,34668541,34670466,5,0.465525665926401,0.232887114481304,-0.705802076692249,292.043732734704,4.96468296417092e-68,3.9345570487638e-66
chr1:55320007-55330876,chr1,55320007,55330876,15,0.292528212066491,0.290513382479479,-0.587684899499407,291.436386536283,1.36409802332394e-71,1.34388684618937e-69
chr9:130430566-130432077,chr9,130430566,130432077,4,-0.690623658332947,-0.0748876550842303,0.776473593708177,291.239270520876,7.57281642598281e-74,8.09161086471805e-72
chr3:58151942-58154067,chr3,58151942,58154067,10,0.683969957657217,0.0814957843754343,-0.776322408027209,290.454340947771,1.5902481184258e-76,1.8869480021785e-74
chr1:10754636-10764153,chr1,10754636,10764153,8,0.715471060645175,-0.16060174252416,-0.56622600162332,290.418007423347,1.13824375197562e-69,9.9508311057542e-68
chr15:63357127-63357995,chr15,63357127,63357995,6,0.841483948334091,-0.0384594992132213,-0.816381337189666,290.111561865013,5.62555712939021e-77,6.90400516959506e-75
chr10:123240099-123241249,chr10,123240099,123241249,6,0.592429503020969,0.104193016084567,-0.706026162010632,290.055587251597,1.48487581831886e-68,1.21257330608495e-66
chr17:48713376-48720810,chr17,48713376,48720810,19,-0.177014607446324,0.772676302619911,-0.592851939499835,289.932011165054,3.13627895841296e-68,2.51335310409833e-66
chr1:226055830-226058676,chr1,226055830,226058676,9,0.290574058937052,0.368146777210863,-0.663333122797707,289.926002534675,1.2539236048745e-75,1.45570363577782e-73
chr20:61294939-61296176,chr20,61294939,61296176,6,-0.63650043251641,-0.39767278879397,1.04427640277889,289.816506033257,1.07148783277259e-74,1.19234943960917e-72
chr4:77565621-77566352,chr4,77565621,77566352,4,0.547803789410161,0.183450240595894,-0.739949328250661,289.67925215285,1.35958779289965e-71,1.34388684618937e-69
chr16:27330188-27341287,chr16,27330188,27341287,23,0.0524945307438098,0.523167436461149,-0.576495213724702,289.104957105065,8.92588126518023e-73,9.17230392020459e-71
chr19:48989146-48994265,chr19,48989146,48994265,8,0.368449966073702,0.217293334777419,-0.59159171301102,288.354599827028,1.84735799030068e-69,1.5998269176487e-67
chrX:70324787-70325750,chrX,70324787,70325750,5,-0.431114602292482,-0.439445856600058,0.877403547817821,287.876972496891,1.99987120333325e-75,2.29685742427744e-73
chr6:136687677-136693539,chr6,136687677,136693539,16,0.474713214548011,0.104047514846313,-0.586295859783976,287.437011917065,2.21708242770229e-71,2.14487744593523e-69
chr15:90550173-90610242,chr15,90550173,90610242,61,0.0344042949396072,0.344819351257879,-0.379769746117162,287.374317755187,1.86512517546994e-74,2.02309562593777e-72
chr1:110547173-110551556,chr1,110547173,110551556,19,0.209513657393541,0.480853816662764,-0.693693087665727,286.732446838092,4.03855568867383e-68,3.22438886712445e-66
chr4:106557677-106560235,chr4,106557677,106560235,4,0.314185477425477,0.351380120550826,-0.670552669046551,286.284043448085,1.51081327040183e-66,1.07799789396744e-64
chr17:25816163-25853312,chr17,25816163,25853312,4,-0.202767722290614,0.828333047230199,-0.622346789665133,285.872026047752,2.70346965088853e-67,2.00215233421148e-65
chr1:47653199-47655438,chr1,47653199,47655438,5,0.071192278882842,0.637573779690153,-0.709896094745735,283.860650344765,2.16464642913417e-67,1.61986450726532e-65
chr4:40546623-40631313,chr4,40546623,40631313,96,0.113276226978021,0.215760421696833,-0.330834684023711,282.417338107394,1.40488659635829e-74,1.54732048358907e-72
chr1:94998924-95001421,chr1,94998924,95001421,15,-0.213997965040569,0.867116808555129,-0.649722050418679,281.915361623796,5.89795569462572e-70,5.30001650432957e-68
chr2:10136629-10138993,chr2,10136629,10138993,4,0.571826959263083,0.137956260948292,-0.718859838612379,279.911698239972,2.83278207452194e-72,2.85632209457782e-70
chr17:37891802-37894080,chr17,37891802,37894080,6,0.411656105622145,0.263370485240224,-0.681560814761135,279.403650665731,6.48270491295341e-66,4.51398384610044e-64
chr11:57531704-57548975,chr11,57531704,57548975,56,0.323259174212442,0.175572709401902,-0.503962981617716,278.435545498442,4.47845398124267e-69,3.78676205335232e-67
chr11:36120111-36123365,chr11,36120111,36123365,4,0.475505915302882,-0.713271299833702,0.230217671589503,278.383505713156,1.73182812837384e-71,1.69065785059477e-69
chr1:151789856-151798306,chr1,151789856,151798306,8,0.37092974802898,0.276424475926399,-0.653241997733615,277.133101080463,4.23417337867142e-66,2.98155218536807e-64
chr11:117966215-117969600,chr11,117966215,117969600,10,-0.400254797419449,0.989309382422101,-0.582701334249961,276.813810885553,5.97616257155182e-65,3.9860261971807e-63
chr6:12294737-12296095,chr6,12294737,12296095,5,0.158128800949082,0.571216547261224,-0.731855329177751,276.438936085016,8.41500983270355e-68,6.59595496996256e-66
chr3:185226765-185229212,chr3,185226765,185229212,8,0.0428983686539539,0.523978027019209,-0.567557322159734,276.426390618508,1.3780177407703e-68,1.13393436852581e-66
chr19:58310967-58315109,chr19,58310967,58315109,21,0.889288915771732,-0.275357295082178,-0.628047317765297,276.410036741037,1.16879764855519e-72,1.18968090511942e-70
chr8:37720731-37727805,chr8,37720731,37727805,32,0.264766036559748,0.399469935740417,-0.668438607801115,274.946382470265,1.13977950924968e-69,9.9508311057542e-68
chr11:72467092-72468712,chr11,72467092,72468712,8,0.62697886175309,0.149773569916304,-0.786704477094045,274.323703721418,1.75737157931274e-72,1.78033346268395e-70
chr20:62168823-62172063,chr20,62168823,62172063,12,0.681631464457188,-0.0361090747898583,-0.656341936722204,273.952568389163,4.36721544791219e-73,4.53114425965266e-71
chr1:47651116-47652891,chr1,47651116,47652891,9,0.0262247613047844,0.680547988304478,-0.70718901566172,273.267916819864,1.40903975513733e-67,1.08078381503873e-65
chr1:169096746-169099148,chr1,169096746,169099148,13,0.0206808774275424,0.767832464055567,-0.788841609378786,273.108413077305,9.69935052641208e-74,1.02617217367366e-71
chr1:94068097-94070863,chr1,94068097,94070863,6,-0.0431711549822179,0.669331664958478,-0.62547525354797,272.514760076796,7.70076405288309e-70,6.86262695285353e-68
chr22:46001601-46020311,chr22,46001601,46020311,33,0.00944357654079421,0.476861637579848,-0.486455112160973,272.215024531443,8.69119769707863e-70,7.71325838595693e-68
chr17:72437066-72439116,chr17,72437066,72439116,7,0.117270246117725,0.51640264218392,-0.635534320779704,271.177346813353,2.96796713797106e-71,2.85843184852934e-69
chr18:71921000-71922876,chr18,71921000,71922876,7,0.25080292296832,0.467850493486921,-0.722634415232516,270.660515960903,1.25976684538006e-70,1.17125595403582e-68
chr17:37876650-37879472,chr17,37876650,37879472,21,0.520709774674859,0.209699103978306,-0.738674113171811,270.624418527655,5.64941887708859e-70,5.09800711021981e-68
chr10:123243417-123244809,chr10,123243417,123244809,4,0.579915141098932,0.138522104647662,-0.727642247986264,270.006600514413,4.44657294651862e-66,3.12088389452223e-64
chr20:1920643-1927792,chr20,1920643,1927792,4,-0.454368376044536,-0.53036061083436,0.991941183324046,269.621052757071,3.85372870063928e-73,4.01779278172961e-71
chr12:51777466-51784534,chr12,51777466,51784534,11,0.745748010174697,-0.112547051369298,-0.645038228808172,269.153830627826,4.91309820327071e-67,3.58906837114439e-65
chr4:40518090-40544440,chr4,40518090,40544440,48,0.100652993122787,0.367899692435157,-0.470150352115449,268.996007229104,7.59473884632646e-71,7.15404413169094e-69
chr20:60986152-60987580,chr20,60986152,60987580,5,0.461857417153129,0.149059430034983,-0.618247917301653,268.225209456166,2.48970211691047e-66,1.76473044108535e-64
chr10:125772096-125780498,chr10,125772096,125780498,18,0.335949430851621,0.324132992695478,-0.665414954195539,268.194707017852,2.10070654700325e-71,2.04148753438864e-69
chr3:50212721-50214101,chr3,50212721,50214101,8,0.798708376204424,-0.104237906421239,-0.707148380516589,268.026441614028,1.53611190522342e-71,1.50644179856089e-69
chr17:48746989-48750232,chr17,48746989,48750232,9,-0.307875003738081,0.886650594555653,-0.573888685996333,267.703237374635,1.11614968270111e-66,8.04414319978916e-65
chr14:37118742-37126673,chr14,37118742,37126673,13,-0.311409066989216,0.836850364131447,-0.52049829607891,266.761569842305,2.25417812391262e-70,2.07781045353096e-68
chr4:106510692-106534441,chr4,106510692,106534441,8,0.165197699923608,0.358555371444751,-0.526375257081433,266.14436237357,1.31636115394512e-66,9.45534732551146e-65
chr3:9953598-9955540,chr3,9953598,9955540,8,0.342818265618918,0.431395056339302,-0.779654881729948,266.045615795928,7.46530911641567e-71,7.06310325520966e-69
chr10:5488921-5493693,chr10,5488921,5493693,17,0.551492749079884,0.158926966372508,-0.719173568612391,265.196448612441,1.07459088515917e-69,9.45860181990309e-68
chr11:67124543-67129785,chr11,67124543,67129785,17,0.415361630463309,0.17362381878328,-0.595578490999975,264.768676001335,6.7667522588983e-69,5.66660057170502e-67
chr15:52524982-52527767,chr15,52524982,52527767,9,0.488313740656222,0.0997000791077687,-0.595764831520438,264.340173863291,4.36267513337013e-67,3.20880732326679e-65
chr17:73568245-73568995,chr17,73568245,73568995,4,0.206410424470141,0.543141188531523,-0.752827968945635,264.080968383108,7.64066530065638e-70,6.83744036092488e-68
chr5:148350316-148380811,chr5,148350316,148380811,36,-0.394007238891361,-0.510630046301591,0.910891368349958,263.521063912816,5.46377868950161e-70,4.95129008077747e-68
chr1:1079536-1102384,chr1,1079536,1102384,38,0.257013126954695,0.239125498495084,-0.500218198893505,262.607486630758,1.26644260477e-67,9.78395245418892e-66
chr11:118135351-118163211,chr11,118135351,118163211,11,-0.118592980965181,0.595762685163592,-0.475287275929123,262.408940242708,1.16114266826812e-68,9.59148503322863e-67
chr12:52643312-52644150,chr12,52643312,52644150,4,0.13002892592525,0.557860872028588,-0.689953749158997,262.301192906112,8.11298721417494e-66,5.6026567973902e-64
chr17:39917138-39919135,chr17,39917138,39919135,6,0.317246694614549,0.326854015774041,-0.649136372207869,262.294681616932,1.8754188368264e-69,1.61760523528195e-67
chr8:144947566-144952506,chr8,144947566,144952506,10,0.657251723435448,-0.0489303059112053,-0.618753984562898,261.894992000931,4.10923994046574e-63,2.55069786709198e-61
chr11:72463548-72465674,chr11,72463548,72465674,9,0.677900954128698,-0.00430617863792866,-0.684355108095988,261.64105787749,9.41947491300836e-71,8.7957418568122e-69
chr1:94066419-94067595,chr1,94066419,94067595,5,-0.0851453524226614,0.769416573492682,-0.6829197075395,260.694352907302,6.78081830296685e-69,5.66660057170502e-67
